,price,address,bedrooms,bathrooms,floor_area,district,neighbourhood,price_sqm
1524,370000,"29 Churchwell Mews, Belmayne, Belmayne",3,3,142.0,Dublin 13, Belmayne,2606.0
1525,425000,"14 Herberton Drive, Rialto, Dublin 8",3,1,84.0,Dublin 8, Rialto,5060.0
1526,330000,"Apartment 65, Block A, The Timber Mill, Kilmore Road, Artane, Dublin 5",2,2,70.0,Dublin 5, Artane,4714.0
1527,400000,"Apartment 28, Longford House, Dublin 1",2,2,75.0,Dublin 1, Longford House,5333.0
1528,535000,"Apartment 11, House 2, Linden Court, Blackrock, Co. Dublin",2,2,85.0,Blackrock, Blackrock,6294.0
1529,440000,"6 St Anne's Road, Drumcondra, Dublin 9",2,3,71.0,Dublin 9, Drumcondra,6197.0
1530,650000,"10 Diswellstown Avenue, Hamilton Park, Castleknock, Dublin 15",4,4,150.0,Dublin 15, Castleknock,4333.0
1531,575000,"24 Riversdale Court, Queen's Park, Monkstown, Co. Dublin",3,2,88.0,Blackrock, Monkstown,6534.0
1532,400000,"Bradda, 7 Lorcan Crescent, Santry, Dublin 9",3,1,90.0,Dublin 9, Santry,4444.0
1533,430000,"45 Blessington Lane, North Circular Road, Dublin 7",3,2,90.0,Dublin 7, North Circular Road,4778.0
1534,475000,"20 St Brendan's Crescent, Greenhills, Walkinstown, Dublin 12",4,2,124.0,Dublin 12, Walkinstown,3831.0
1535,550000,"41 Sommerville, Dundrum, Dublin 14",3,2,90.0,Dublin 14, Dundrum,6111.0
1536,475000,"11 Lennox Place, South Circular Road, Dublin 8",2,1,55.0,Dublin 8, South Circular Road,8636.0
1537,575000,"21 Limekiln Park, Manor Estate, Terenure, Dublin 12",3,3,150.0,Dublin 12, Terenure,3833.0
1538,225000,"Apartment 58, 16 King's Inns Street, Dublin 1",1,1,46.0,Dublin 1, 16 King's Inns Street,4891.0
1539,625000,"6 Corbawn Grove, Shankill, Dublin 18",4,3,138.0,Dublin 18, Shankill,4529.0
1540,750000,"14 Ashlawn Ballinteer Road Dundrum Dublin 16, Dundrum, Dublin 16",4,3,135.0,Dublin 16, Dundrum,5556.0
1541,425000,"55 Parkvale, Baldoyle, Baldoyle, Dublin 13",3,1,102.0,Dublin 13, Baldoyle,4167.0
1542,1150000,"2 Carraig Grennane, Killiney Avenue, Killiney, Co. Dublin",4,3,232.0,Glenageary, Killiney,4957.0
1543,640000,"21 Cloister Grove, Carysfort Avenue, Blackrock, Co. Dublin",3,2,107.0,Blackrock, Blackrock,5981.0
1544,1050000,"4 Prospect Hill, Blackrock, Co. Dublin",5,3,152.0,Blackrock, Blackrock,6908.0
1545,515000,"4 The Rise, Carrickmines Manor, Carrickmines, Dublin 18",3,2,133.0,Dublin 18, Carrickmines,3872.0
1546,350000,"Apartment 26, Block A, Smithfield Gate, Dublin 7",1,1,43.0,Dublin 7, Smithfield Gate,8140.0
1547,295000,"10A Bedford Court, Kimmage Road Lower, Kimmage, Dublin 6W",2,1,48.0,Dublin 6W, Kimmage,6146.0
1548,265000,"18 Mayeston Rise, Saint Margaret's Road, Finglas, Dublin 11",2,2,75.0,Dublin 11, Finglas,3533.0
1549,375000,"20 Glenpark Road, Woodfarm Court, Palmerstown, Dublin 20",3,2,104.0,Dublin 20, Palmerstown,3606.0
1550,349000,"208 Bunting Road, Walkinstown, Walkinstown, Dublin 12",3,1,91.0,Dublin 12, Walkinstown,3835.0
1551,265000,"85 Erris Square, Waterville, Blanchardstown, Dublin 15",2,2,74.0,Dublin 15, Blanchardstown,3581.0
1552,550000,"22 Llewellyn Court, Rathfarnham, Dublin 16",3,1,80.0,Dublin 16, Rathfarnham,6875.0
1553,1300000,"Highfield Lodge, 38 Highfield Road, Rathgar, Dublin 6",4,2,188.0,Dublin 6, Rathgar,6915.0
1554,200000,"Apartment 13, The Iona, Prospect Hill, Finglas, Dublin 11",1,1,40.0,Dublin 11, Finglas,5000.0
1555,1100000,"39 Thornhill Road Mount Merrion, Mount Merrion, Co. Dublin",3,2,140.0,Blackrock, Mount Merrion,7857.0
1556,374950,"Apartment 40, The Ash, Parkview, Belarmine, Stepaside, Dublin 18",2,2,85.0,Dublin 18, Stepaside,4411.0
1557,700000,"1A The Rise, Griffith Avenue, Glasnevin, Dublin 9",7,5,147.0,Dublin 9, Glasnevin,4762.0
1558,735000,"33 Pinewood Park, Rathfarnham, Dublin 14",5,2,156.0,Dublin 14, Rathfarnham,4712.0
1559,375000,"38 Whitechurch View, Rathfarnham, Dublin 16",3,1,100.0,Dublin 16, Rathfarnham,3750.0
1560,375000,"Apartment 17, Portobello Dock, Portobello, Dublin 8",2,2,56.0,Dublin 8, Portobello,6696.0
1561,795000,"2 Silchester Crescent, Glenageary, Co. Dublin",3,2,117.0,Glenageary, Glenageary,6795.0
1562,424950,"28 Ardbrugh Road, Dalkey, Co. Dublin",2,1,64.0,Glenageary, Dalkey,6640.0
1563,445000,"20 Lennox Place Portobello Dublin 8, Portobello, Dublin 8",1,1,55.0,Dublin 8, Portobello,8091.0
1564,280000,"39 Marlfield Green, Kiltipper, Tallaght, Dublin 24",3,2,107.0,Dublin 24, Tallaght,2617.0
1565,220000,"16A Ballymount Square, Ballymount Road Lower, Ballymount, Dublin 12",1,1,60.0,Dublin 12, Ballymount,3667.0
1566,550000,"43 Marian Crescent, Rathfarnham, Dublin 14",3,1,103.0,Dublin 14, Rathfarnham,5340.0
1567,1250000,"66 Grosvenor Lane, Rathmines, Dublin 6",4,3,180.0,Dublin 6, Rathmines,6944.0
1568,685000,"71 Peck's Lane, Castleknock, Dublin 15",4,3,124.0,Dublin 15, Castleknock,5524.0
1569,585000,"1 Beech Lodge, Farmleigh, Castleknock, Dublin 15",2,2,97.0,Dublin 15, Castleknock,6031.0
1570,395000,"14 Dean Swift Green, Glasnevin, Glasnevin, Dublin 11",3,1,85.0,Dublin 11, Glasnevin,4647.0
1571,450000,"Parkcliff, 62 Culmore Road, Palmerstown, Dublin 20",4,3,165.0,Dublin 20, Palmerstown,2727.0
1572,2250000,"Undercliff, Slate Cabin Lane, Sandyford, Dublin 18",4,3,250.0,Dublin 18, Sandyford,9000.0
1573,435000,"16 Springlawn Road, Blanchardstown, Dublin 15",4,2,105.0,Dublin 15, Blanchardstown,4143.0
1574,925000,"58 Mount Argus Road, Harold's Cross, Harold's Cross, Dublin 6",3,2,178.0,Dublin 6, Harold's Cross,5197.0
1575,299500,"10B Greencastle Drive, Coolock, Coolock, Dublin 5",3,2,87.0,Dublin 5, Coolock,3443.0
1576,450000,"32 Bancroft Park, Tallaght, Tallaght, Dublin 24",4,2,161.0,Dublin 24, Tallaght,2795.0
1577,370000,"10 Cherryfield Close, Hartstown, Clonsilla, Dublin 15",4,2,90.0,Dublin 15, Clonsilla,4111.0
1578,750000,"407 North Circular Road, North Circular Road, Dublin 7",4,2,162.0,Dublin 7, North Circular Road,4630.0
1579,470000,"Apartment 4, Sycamore Hall, Leopardstown, Dublin 18",2,2,90.0,Dublin 18, Leopardstown,5222.0
1580,425000,"50 Bath Street, Irishtown, Irishtown, Dublin 4",2,1,65.0,Dublin 4, Irishtown,6538.0
1581,550000,"35 The Heights, Woodpark, Ballinteer, Dublin 16",2,3,89.0,Dublin 16, Ballinteer,6180.0
1582,520000,"83 Rory O'Connor Park, Dun Laoghaire, Co. Dublin",3,1,86.0,Glenageary, Dun Laoghaire,6047.0
1583,725000,"Fancroft, Upper Churchtown Road, Churchtown, Dublin 14",3,2,108.0,Dublin 14, Churchtown,6713.0
1584,475000,"40 Stannaway Road, Kimmage, Dublin 12",3,2,82.0,Dublin 12, Kimmage,5793.0
1585,475000,"89 Shanliss Avenue, Santry, Dublin 9",4,2,135.0,Dublin 9, Santry,3519.0
1586,2350000,"Pinehurst, Hainault Road, Foxrock, Dublin 18",4,4,277.0,Dublin 18, Foxrock,8484.0
1587,330000,"Apartment 4, Block 1, Seamount, Blackrock, Co. Dublin",1,1,48.0,Blackrock, Blackrock,6875.0
1588,950000,"Apartments 20A, 20B, 20C & 20D Slievebloom Road, Drimnagh, Dublin 12",8,4,214.0,Dublin 12, Drimnagh,4439.0
1589,360000,"68 Swans Nest Avenue, Kilbarrack, Dublin 5",4,1,92.0,Dublin 5, Kilbarrack,3913.0
1590,399000,"76 Loughlinstown Wood, Glenageary, Co. Dublin",3,1,107.0,Glenageary, Glenageary,3729.0
1591,245000,"6 Fernwood Close, Springfield, Tallaght, Dublin 24",3,1,80.0,Dublin 24, Tallaght,3062.0
1592,295000,"12 Windmill Park, Crumlin, Crumlin, Dublin 12",3,1,71.0,Dublin 12, Crumlin,4155.0
1593,349000,"318 Mourne Road, Drimnagh, Drimnagh, Dublin 12",2,1,96.0,Dublin 12, Drimnagh,3635.0
1594,219000,"16 Dunsink Avenue, Finglas West, Finglas, Dublin 11",3,1,71.0,Dublin 11, Finglas,3085.0
1595,290000,"Apartment 14, The Plaza, Ballymun, Dublin 9",2,2,62.0,Dublin 9, Ballymun,4677.0
1596,825000,"1 Kingsland Park Church, Portobello, Dublin 8",2,3,94.0,Dublin 8, Portobello,8777.0
1597,310000,"55 Waterville Terrace, Waterville, Blanchardstown, Dublin 15",3,3,103.0,Dublin 15, Blanchardstown,3010.0
1598,3500000,"Tresillian House, Brighton Road, Foxrock, Dublin 18",5,4,414.0,Dublin 18, Foxrock,8454.0
1599,595000,"107 Tudor Lawns, Foxrock, Foxrock, Dublin 18",3,3,100.0,Dublin 18, Foxrock,5950.0
1600,445000,"104 Walsh Road, Drumcondra, Dublin 9",3,2,81.0,Dublin 9, Drumcondra,5494.0
1601,350000,"208 Bracken Hill, Sandyford, Dublin 18",3,2,93.0,Dublin 18, Sandyford,3763.0
1602,349000,"55 Annamoe Drive, Cabra, Dublin 7",3,3,80.0,Dublin 7, Cabra,4362.0
1603,625000,"28 College Drive, Terenure, Dublin 6W",3,2,114.0,Dublin 6W, Terenure,5482.0
1604,399950,"164 Kennelsfort Road Upper, Palmerstown, Palmerstown, Dublin 20",4,3,127.0,Dublin 20, Palmerstown,3149.0
1605,395000,"32 Turnberry Square, Baldoyle, Baldoyle, Dublin 13",3,3,108.0,Dublin 13, Baldoyle,3657.0
1606,475000,"Apartment 1, Hanover Wharf, Grand Canal Dock, Dublin 2",2,2,74.0,Dublin 2, Grand Canal Dock,6419.0
1607,750000,"MAIN STREET PIZZA, Unit 2, Main Road, Tallaght, Dublin 24",2,2,164.0,Dublin 24, Tallaght,4573.0
1608,179000,"Apartment 28, Rath Geal, Clondalkin, Dublin 22",1,1,53.0,Dublin 22, Clondalkin,3377.0
1609,4950000,"6 Shrewsbury Gardens, The Collection, Ballsbridge, Dublin 4",5,4,397.0,Dublin 4, Ballsbridge,12469.0
1610,1200000,"41 Orwell Place, Marinaella, Rathgar, Dublin 6",3,2,130.0,Dublin 6, Rathgar,9231.0
1611,2950000,"Clonskeagh Castle, 80 Whitebeam Road, Clonskeagh, Dublin 14",7,5,620.0,Dublin 14, Clonskeagh,4758.0
1612,1250000,"9 Garville Avenue, Rathgar, Dublin 6",5,1,175.0,Dublin 6, Rathgar,7143.0
1613,1100000,"Milleen, Milleen, 34 Friarsland Road, Goatstown, Dublin 14",6,3,234.0,Dublin 14, Goatstown,4701.0
1614,525000,"173 Pearse Road, Sallynoggin, Co. Dublin",3,3,126.0,Glenageary, Sallynoggin,4167.0
1615,895000,"16 Kenilworth Lane West, Rathmines, Dublin 6",4,2,130.0,Dublin 6, Rathmines,6885.0
1616,525000,"2 Woodstown Heath, Knocklyon, Dublin 16",3,3,102.0,Dublin 16, Knocklyon,5147.0
1617,330000,"Apartment 68, Wyckham Place, Dundrum, Dublin 14",1,1,47.0,Dublin 14, Dundrum,7021.0
1618,275000,"19 Ashmount, Blakestown Road, Blanchardstown, Dublin 15",3,2,84.0,Dublin 15, Blanchardstown,3274.0
1619,320000,"2 Bradogue Court, Annamoe Road, Cabra, Dublin 7",2,2,69.0,Dublin 7, Cabra,4638.0
1620,545000,"81 Templeroan Avenue, Knocklyon, Dublin 16",3,3,98.0,Dublin 16, Knocklyon,5561.0
1621,875000,"2 Park View, Blackrock, Co. Dublin",4,3,166.0,Blackrock, Blackrock,5271.0
1622,485000,"148 O Rourke Park Sallynoggin, Sallynoggin, Co. Dublin",3,1,88.0,Glenageary, Sallynoggin,5511.0
1623,995000,"7 Warren Lodge, Sutton, Sutton, Dublin 13",4,3,230.0,Dublin 13, Sutton,4326.0
1624,1595000,"Fairfield Villa, Fairfield Villa, 20 Fairfield Park, Rathgar, D06YH51, Dublin 6",5,5,315.0,Dublin 6, D06YH51,5063.0
1625,325000,"32 Collins Avenue, Donnycarney, Dublin 9",3,2,85.0,Dublin 9, Donnycarney,3824.0
1626,350000,"19 Melville Grove, Finglas, Dublin 11",4,3,118.0,Dublin 11, Finglas,2966.0
1627,535000,"14 Turlough Gardens, Off Philipsburgh Avenue, Fairview, Dublin 3",3,1,97.0,Dublin 3, Fairview,5515.0
1628,450000,"39 Saint Brigid's Road, Clondalkin, Clondalkin, Dublin 22",3,1,140.0,Dublin 22, Clondalkin,3214.0
1629,370000,"248 Larkhill Road, Whitehall, Whitehall, Dublin 9",2,1,76.0,Dublin 9, Whitehall,4868.0
1630,245000,"Apartment 79, Block 3, Parkgate Place, Dublin 8",1,1,49.0,Dublin 8, Parkgate Place,5000.0
1631,345000,"35 Churchwell Avenue, Belmayne, Balgriffin, Dublin 13",3,3,127.0,Dublin 13, Balgriffin,2717.0
1632,535000,"""Abbey Lodge"", ""Abbey Lodge"", 1a Maple Lawn, Castleknock, Dublin 15",3,3,91.0,Dublin 15, Castleknock,5879.0
1633,825000,"40 Churchtown Road Upper, Churchtown, Dublin 14",4,2,142.0,Dublin 14, Churchtown,5810.0
1634,725000,"54 Highthorn Park, Glenageary, Dun Laoghaire, Co. Dublin",3,2,130.0,Glenageary, Dun Laoghaire,5577.0
1635,295000,"2 Roebuck Mews, The Palms, Mount Merrion, Co. Dublin",1,1,55.0,Blackrock, Mount Merrion,5364.0
1636,495000,"502 Orwell Park Way, Templeogue, Dublin 16",3,1,102.0,Dublin 16, Templeogue,4853.0
1637,365000,"43 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2,2,73.0,Dublin 15, Castleknock,5000.0
1638,625000,"6 Wolverton Glen Castlepark Road Dalkey, Dalkey, Co. Dublin",3,2,84.0,Glenageary, Dalkey,7440.0
1639,265000,"Apartment 119, Highgrove, Mount Talbot, Monastery Road, Clondalkin, Dublin 22",2,2,83.0,Dublin 22, Clondalkin,3193.0
1640,725000,"9 Cypress Lawn, Templeogue, Dublin 6W",4,2,132.0,Dublin 6W, Templeogue,5492.0
1641,295000,"12 Thomas Davis Street West, Inchicore, D08R3HE, Dublin 8",2,1,55.0,Dublin 8, D08R3HE,5364.0
1642,595000,"5 St Albans Road, South Circular Road, Dublin 8",2,1,85.0,Dublin 8, South Circular Road,7000.0
1643,450000,"75 Raphoe Road, Crumlin, Crumlin, Dublin 12",3,2,104.0,Dublin 12, Crumlin,4327.0
1644,255000,"59 Waterville Terrace, Blanchardstown, Blanchardstown, Dublin 15",2,2,72.0,Dublin 15, Blanchardstown,3542.0
1645,240000,"126 Saint Margaret's Road, Finglas, Dublin 11",2,2,70.0,Dublin 11, Finglas,3429.0
1646,580000,"6 Crosstrees, Main Street, Howth, Dublin 13",2,2,83.0,Dublin 13, Howth,6988.0
1647,495000,"30 St. Josephs Crescent (New Build), Clonsilla, Dublin 15",3,2,106.0,Dublin 15, Clonsilla,4670.0
1648,149950,"Apartment 97, Block B, Newtown Court, Newtown Court Way, Coolock, Dublin 5",2,1,61.0,Dublin 5, Coolock,2458.0
1649,450000,"48A Cherrywood Loughlinstown, Loughlinstown, Co. Dublin",3,2,85.0,Dublin 18, Loughlinstown,5294.0
1650,680000,"12 The Pidgeon House, South Lotts Road, Dublin 4",3,3,110.0,Dublin 4, South Lotts Road,6182.0
1651,360000,"Apartment 104, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2,2,81.0,Dublin 15, Castleknock,4444.0
1652,995000,"68 Knocknashee, Goatstown, Dublin 14",4,2,164.0,Dublin 14, Goatstown,6067.0
1653,545000,"18 Cedarview, Northwood Avenue, Northwood, Santry, Dublin 9",4,3,143.0,Dublin 9, Santry,3811.0
1654,1400000,"San Antonio, 46 Merton Drive, Ranelagh, Dublin 6",4,2,155.0,Dublin 6, Ranelagh,9032.0
1655,495000,"5 Woodstown Hill, Knocklyon, Dublin 16",3,3,95.0,Dublin 16, Knocklyon,5211.0
1656,485000,"Apartment 23, Merchamp, Seafield Road East, Clontarf, Dublin 3",3,2,140.0,Dublin 3, Clontarf,3464.0
1657,495000,"192b Iveragh Road, Whitehall, Dublin 9",2,1,83.0,Dublin 9, Whitehall,5964.0
1658,535000,"192a Iveragh Road, Whitehall, Dublin 9",3,1,98.0,Dublin 9, Whitehall,5459.0
1659,545000,"2 Orby Close, The Gallops, Leopardstown, Dublin 18",3,1,84.0,Dublin 18, Leopardstown,6488.0
1660,340000,"10 Macroom Road, Coolock, Coolock, Dublin 5",4,1,89.0,Dublin 5, Coolock,3820.0
1661,350000,"159 Carnlough Road, Cabra West, Cabra, Dublin 7",3,1,80.0,Dublin 7, Cabra,4375.0
1662,275000,"Apartment 56, Premier Square, Finglas, Dublin 11",2,1,70.0,Dublin 11, Finglas,3929.0
1663,1500000,"1 Butterfield Drive, Rathfarnham, Dublin 14",6,4,315.0,Dublin 14, Rathfarnham,4762.0
1664,350000,"103 Ardcollum Avenue, Artane, Artane, Dublin 5",3,2,90.0,Dublin 5, Artane,3889.0
1665,600000,"11 Roselawn Court, Castleknock, Dublin 15",4,2,129.0,Dublin 15, Castleknock,4651.0
1666,395000,"6 Old Bawn Road, Tallaght, Dublin 24",5,3,120.0,Dublin 24, Tallaght,3292.0
1667,385000,"9 Ashcroft, Raheny, Raheny, Dublin 5",3,2,85.0,Dublin 5, Raheny,4529.0
1668,550000,"Apartment 41, Shrewsbury Square, Ballsbridge, Dublin 4",1,1,58.0,Dublin 4, Ballsbridge,9483.0
1669,195000,"29 Montpelier View, Tallaght, Dublin 24",5,2,113.0,Dublin 24, Tallaght,1726.0
1670,550000,"9 St Patricks Terrace, Monkstown, Co. Dublin",2,1,83.0,Blackrock, Monkstown,6627.0
1671,269000,"9 Woodford Heights, Clondalkin, Clondalkin, Dublin 22",3,1,79.0,Dublin 22, Clondalkin,3405.0
1672,395000,"89 Royston, Kimmage Road West, Kimmage, Dublin 12",2,1,72.0,Dublin 12, Kimmage,5486.0
1673,240000,"3 Kilcarrig Avenue, Tallaght, Dublin 24",3,1,88.0,Dublin 24, Tallaght,2727.0
1674,347500,"10 Burnside Lane, Santry, Dublin 9",2,1,66.0,Dublin 9, Santry,5265.0
1675,370000,"Apartment 1, Jasonia Centre, Dublin 2",2,1,80.0,Dublin 2, Jasonia Centre,4625.0
1676,250000,"18 Saint Joseph's Place, Phibsborough, Dublin 7",1,1,40.0,Dublin 7, Phibsborough,6250.0
1677,349950,"67 Balfe Avenue, Walkinstown, Walkinstown, Dublin 12",3,1,86.0,Dublin 12, Walkinstown,4069.0
1678,599000,"95 Dodder Park Road, Rathfarnham, Rathfarnham, Dublin 14",3,2,94.0,Dublin 14, Rathfarnham,6372.0
1679,450000,"1 Hollywood Mews, Mount Anville Road, Goatstown, Dublin 14",2,1,90.0,Dublin 14, Goatstown,5000.0
1680,400000,"76 Saint Anne's Avenue, Raheny, Raheny, Dublin 5",3,2,87.0,Dublin 5, Raheny,4598.0
1681,365000,"Apartment 33, Block B1, The Bottle Works, Dublin 4",2,2,55.0,Dublin 4, The Bottle Works,6636.0
1682,495000,"34 Kinvara Park, Navan Road, Navan Road (D7), Dublin 7",3,1,96.0,Dublin 7, Navan Road (D7),5156.0
1683,340000,"81 Bunratty Road, Coolock, Coolock, Dublin 5",3,1,86.0,Dublin 5, Coolock,3953.0
1684,249950,"10 Plunkett Drive, Finglas West, Finglas, Dublin 11",3,1,77.0,Dublin 11, Finglas,3246.0
1685,295000,"6 Hillview Cottages, Little Meadow, Dun Laoghaire, Co. Dublin",2,1,39.0,Glenageary, Dun Laoghaire,7564.0
1686,495000,"1 Glenville Way, Clonsilla, Dublin 15",4,2,128.0,Dublin 15, Clonsilla,3867.0
1687,385000,"1 Carleton House, Brennanstown, Cabinteely, Dublin 18",2,2,78.0,Dublin 18, Cabinteely,4936.0
1688,1695000,"58 Rathdown Avenue, Terenure, Dublin 6W",4,4,280.0,Dublin 6W, Terenure,6054.0
1689,225000,"1 Lanesborough Castle, Lanesborough Gardens, Finglas, Dublin 11",2,1,60.0,Dublin 11, Finglas,3750.0
1690,2150000,"35 Strand Road Sandymount Dublin 4, Sandymount, Dublin 4",4,4,275.0,Dublin 4, Sandymount,7818.0
1691,385000,"Apt. 1 Shrewsbury Lodge Johnstown Road Cabinteely Dublin 18, Cabinteely, Dublin 18",2,1,91.0,Dublin 18, Cabinteely,4231.0
1692,500000,"37 Saunders House, Spencer Dock, IFSC, Dublin 1",2,2,81.0,Dublin 1, IFSC,6173.0
1693,325000,"13 Greenmount Square, Harold's Cross Road, Harold's Cross, Dublin 12",2,1,55.0,Dublin 12, Harold's Cross,5909.0
1694,375000,"Apartment 123, Rockview, Blackglen Road, Sandyford, Dublin 18",3,2,95.0,Dublin 18, Sandyford,3947.0
1695,785000,"103 Vernon Avenue, Clontarf, Dublin 3",5,1,124.0,Dublin 3, Clontarf,6331.0
1696,445000,"107 ratoath road , Cabra, Dublin 7",3,3,110.0,Dublin 7, Cabra,4045.0
1697,495000,"45 Hazelbrook Drive, Terenure, Dublin 6W",3,1,92.0,Dublin 6W, Terenure,5380.0
1698,525000,"77 Wyattville Park, Loughlinstown, Glenageary, Co. Dublin",4,3,139.0,Glenageary, Glenageary,3777.0
1699,575000,"21 Belarmine Grove, Stepaside, Dublin 18",3,3,109.0,Dublin 18, Stepaside,5275.0
1700,425000,"13 Westhaven, Huntstown, Dublin 15",5,3,143.0,Dublin 15, Huntstown,2972.0
1701,699000,"27 Drummartin Road Goatstown Dublin 14, Goatstown, Dublin 14",4,2,120.0,Dublin 14, Goatstown,5825.0
1702,595000,"30 Rossmore Lawns, Templeogue, Dublin 16",3,1,89.0,Dublin 16, Templeogue,6685.0
1703,495000,"19 Barrow Street, Ringsend, Dublin 4",2,2,84.0,Dublin 4, Ringsend,5893.0
1704,320000,"20 Delhurst Mews, Ongar Park, Ongar, Dublin 15",3,3,100.0,Dublin 15, Ongar,3200.0
1705,495000,"11 Belton Park Gardens, Collins Avenue, Donnycarney, Dublin 9",3,2,112.0,Dublin 9, Donnycarney,4420.0
1706,595000,"18 Cabinteely Way, Cabinteely, Cabinteely, Dublin 18",3,1,133.0,Dublin 18, Cabinteely,4474.0
1707,595000,"106 Templeville Road, Templeogue, Dublin 6W",4,1,149.0,Dublin 6W, Templeogue,3993.0
1708,3500000,"11 Oakley Road, Ranelagh, Dublin 6",5,4,310.0,Dublin 6, Ranelagh,11290.0
1709,380000,"Apartment 196, Bracken Hill, Sandyford, Dublin 18",2,2,68.0,Dublin 18, Sandyford,5588.0
1710,375000,"18 Monastery Crescent, Clondalkin, Clondalkin, Dublin 22",4,3,145.0,Dublin 22, Clondalkin,2586.0
1711,285000,"275 Killinarden Estate, Tallaght, Dublin 24",4,3,115.0,Dublin 24, Tallaght,2478.0
1712,700000,"19 Hamilton Street, Off Donore Avenue, South Circular Road, Dublin 8",3,3,116.0,Dublin 8, South Circular Road,6034.0
1713,245000,"16 Baroma, Kimmage Court, Kimmage, Dublin 6W",1,1,35.0,Dublin 6W, Kimmage,7000.0
1714,215000,"Apartment 34, Deerpark Road, Tallaght, Dublin 24",2,2,57.0,Dublin 24, Tallaght,3772.0
1715,475000,"Apartment 28, Cedar Hall, Millbrook Court, Milltown, Dublin 6",2,2,88.0,Dublin 6, Milltown,5398.0
1716,1795000,"3 Castle Avenue, Clontarf, Dublin 3",4,3,268.0,Dublin 3, Clontarf,6698.0
1717,750000,"83 Walnut Rise, Drumcondra, Dublin 9",4,3,187.0,Dublin 9, Drumcondra,4011.0
1718,225000,"Apartment 13, The Claremont, Santry, Dublin 9",2,2,62.0,Dublin 9, Santry,3629.0
1719,280000,"97 Spiddal Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,102.0,Dublin 10, Ballyfermot,2745.0
1720,595000,"21 The Avenue, Scholarstown Wood, Rathfarnham, Dublin 16",3,3,125.0,Dublin 16, Rathfarnham,4760.0
1721,480000,"2 Belarmine Place, Stepaside, Stepaside, Dublin 18",3,3,122.0,Dublin 18, Stepaside,3934.0
1722,750000,"25 Knocklyon Heights, Knocklyon, Dublin 16",4,3,135.0,Dublin 16, Knocklyon,5556.0
1723,675000,"29 Wolverton Glen, Castlepark Road, Dalkey, Co. Dublin",3,2,88.0,Glenageary, Dalkey,7670.0
1724,270000,"12 Plunkett Drive, Finglas West, Finglas, Dublin 11",2,1,72.0,Dublin 11, Finglas,3750.0
1725,399950,"35 Aran Close, Ballybrack, Ballybrack, Co. Dublin",3,1,94.0,Glenageary, Ballybrack,4255.0
1726,375000,"34 Churchwell Square, Belmayne, Belmayne",3,4,129.0,Dublin 13, Belmayne,2907.0
1727,2850000,"Abbotsford, 70 Orwell Road, Rathgar, Dublin 6",5,5,395.0,Dublin 6, Rathgar,7215.0
1728,325000,"157 Crosbies Yard, North Strand, Dublin 3",2,2,68.0,Dublin 3, North Strand,4779.0
1729,345000,"8 Lanesborough Park, Saint Margaret's Road, Finglas, Dublin 11",3,3,108.0,Dublin 11, Finglas,3194.0
1730,235000,"Apartment 22, Killininny Court, Firhouse, Dublin 24",2,1,54.0,Dublin 24, Firhouse,4352.0
1731,290000,"3 De Selby Lawns, Tallaght, Dublin 24",3,1,87.0,Dublin 24, Tallaght,3333.0
1732,310000,"65A Killester Park, Killester, Killester, Dublin 5",1,1,43.0,Dublin 5, Killester,7209.0
1733,525000,"2 Woodstown Lane, Knocklyon, Dublin 16",3,3,102.0,Dublin 16, Knocklyon,5147.0
1734,435000,"44 Meadowbrook Park, Baldoyle, Baldoyle, Dublin 13",3,1,83.0,Dublin 13, Baldoyle,5241.0
1735,499000,"14 Dalriada Park, Knocklyon, Dublin 16",3,3,107.0,Dublin 16, Knocklyon,4664.0
1736,650000,"80 Coolamber Park, Knocklyon, Dublin 16",4,1,107.0,Dublin 16, Knocklyon,6075.0
1737,1100000,"35 Longwood Avenue, South Circular Road, Portobello, Dublin 8",3,2,176.0,Dublin 8, Portobello,6250.0
1738,495000,"6 Shrewsbury Lodge, Johnstown Road, Glenageary, Co. Dublin",2,1,90.0,Glenageary, Glenageary,5500.0
1739,475000,"84 North Strand Road, Ballybough, Dublin 3",3,2,171.0,Dublin 3, Ballybough,2778.0
1740,990000,"137 North Strand Road, Dublin 3",6,3,260.0,Dublin 3,137 North Strand Road,3808.0
1741,275000,"79 Parklands Court, Ballycullen, Ballycullen, Dublin 24",2,1,66.0,Dublin 24, Ballycullen,4167.0
1742,1750000,"Albert Lodge, Albert Lodge, 42 Grosvenor Road, Rathgar, Dublin 6",4,3,213.0,Dublin 6, Rathgar,8216.0
